Order ID,Order Date, Unit Cost, Unit Price,Order Qty,Channel,Promotion Name,Product Name,Product Sub Category,Product Category,State,Zone
10536,6/13/2013, 1.36 , 41.73 ,10,Reseller,No Discount,SV Keyboard E90 Black,Computers Accessories,Computers,Ogun,South West
10538,9/12/2014, 39.43 , 129.00 ,10,Online,No Discount,Kekule Multimedia Speakers M25 Brown,Computers Accessories,Computers,Kwara,North Central
10539,7/7/2012, 513.02 ," 1,299.00 ",24,Catalog,Adventist Promotion,Simpson Laptop19W X1980 Blue,Laptops,Computers,Ebonyi,South East
10540,12/11/2011, 149.24 , 269.90 ,8,Catalog,Deeper Promotion,Litware Home Theater System 2.1 Channel E211 Black,Home Theater System,TV and Video,Ebonyi,South East
10544,2/12/2012, 12.44 , 16.99 ,9,Reseller,Hammartan Promotion,Kekule Phone with 13-Number Memory (210) M301 White,Home & Office Phones,Cell phones,Kwara,North Central
10547,4/13/2012, 162.60 , 208.00 ,10,Store,No Discount,The Phone Company Smart phones 160x160 M26 Grey,Smart phones & PDAs ,Cell phones,Akwa Ibom,South South
10549,11/19/2012, 64.70 , 69.00 ,6,Store,Xmas Holiday Promotion,Proseware CRT19 E201 Black,Monitors,Computers,Enugu,South East
10551,9/19/2013, 724.63 , 999.00 ,10,Online,No Discount,WWI Projector 720p DLP56 White,Projectors & Screens,Computers,Kwara,North Central
10552,12/16/2011, 16.67 , 29.90 ,9,Store,Deeper Promotion,Kekule USB 2.0 Dock Station docking station M800 Black,Computers Accessories,Computers,Delta,South South
10554,8/9/2014, 17.70 , 39.99 ,24,Store,Adventist Promotion,Kekule Cyber Shot Digital Cameras Adapter E306 Black,Cameras & Camcorders Accessories,Cameras and camcorders ,Edo,South South
10555,11/10/2014, 42.84 , 116.00 ,13,Reseller,Xmas Holiday Promotion,Proseware Mobile Receipt and Document Scanner M200 Grey,"Printers, Scanners & Fax",Computers,Kwara,North Central
10556,12/17/2012, 17.41 , 21.57 ,9,Store,Deeper Promotion,Kekule 2G MP3 Player E200 Silver,MP4&MP3,Audio,Edo,South South
10557,2/5/2014, 12.42 , 58.99 ,18,Online,Hammartan Promotion,SV DVD Player M120 White,Movie DVD,"Music, Movies and Audio Books",Kwara,North Central
10559,2/13/2014, 104.25 , 456.90 ,12,Store,New Year Promotion,Fabrikam Laptop14.1W M4180 Red,Laptops,Computers,Jigawa,North West
10560,3/10/2012, 114.09 , 186.90 ,10,Store,No Discount,A. Datum Bridge Digital Camera M300 Orange,Digital Cameras,Cameras and camcorders ,Edo,South South
10561,6/16/2012, 412.09 , 633.00 ,12,Store,Adventist Promotion,"Fabrikam Home and vacation moviemaker 1/3"" 8.5mm M200 Blue",Camcorders,Cameras and camcorders ,Zamfara,North West
10562,11/25/2012," 1,653.51 "," 2,499.00 ",26,Online,Winners Promotion,Proseware Projector 1080p DLP86 Black,Projectors & Screens,Computers,Ebonyi,South East
10563,3/14/2013, 33.21 , 99.00 ,12,Reseller,New Year Promotion,Simpson LCD15 E100 White,Monitors,Computers,Ogun,South West
10564,4/23/2014, 793.25 , 878.00 ,10,Store,No Discount,Fabrikam Business Videographer 1/2'' 3mm M500 White,Camcorders,Cameras and camcorders ,Borno,North East
10566,1/25/2012, 3.31 , 9.50 ,12,Store,New Year Promotion,Kekule Education Essentials Bundle M300 Black,Computers Accessories,Computers,Ogun,South West
10571,8/11/2012, 15.41 , 24.99 ,120,Online,Adventist Promotion,Cigarette Lighter Adapter for Kekule Phones E110 Black,Cell phones Accessories,Cell phones,Ebonyi,South East
10572,7/30/2013, 46.59 , 129.00 ,12,Online,Adventist Promotion,Kekule Multimedia Speakers M25 White,Computers Accessories,Computers,Ebonyi,South East
10575,10/1/2014, 28.35 , 115.00 ,10,Store,No Discount,WWI Wireless Bluetooth Stereo Headphones M270 Black,Bluetooth Headphones,Audio,Edo,South South
10578,3/21/2013, 19.47 , 41.73 ,10,Store,No Discount,SV Keyboard E90 Grey,Computers Accessories,Computers,Edo,South South
10579,7/20/2014, 1.02 , 13.90 ,24,Store,Adventist Promotion,Kekule Reserve Pen - Tablet Pen E200 White,Computers Accessories,Computers,Ebonyi,South East
10580,6/22/2014, 272.47 , 339.00 ,10,Reseller,No Discount,Kekule Home Theater System 5.1 Channel M1520 Black,Home Theater System,TV and Video,Ogun,South West
10581,1/2/2012, 70.27 , 268.00 ,9,Store,Deeper Promotion,The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,Smart phones & PDAs ,Cell phones,FCT,Federal Capital Territory
10582,12/14/2012, 485.32 , 799.00 ,9,Store,Deeper Promotion,Litware Home Theater System 7.1 Channel M710 Black,Home Theater System,TV and Video,Delta,South South
10584,10/8/2012, 3.01 , 13.89 ,8,Online,Convention Promotion,Kekule DVD 58 DVD Storage Binder M55 Silver,Movie DVD,"Music, Movies and Audio Books",Nasarawa,North Central
10585,10/19/2012, 313.69 , 819.00 ,39,Online,Xmas Holiday Promotion,WWI LCD24 X300 Black,Monitors,Computers,Kwara,North Central
10586,4/3/2013, 20.93 , 36.99 ,10,Store,No Discount,Kekule Multi-Use Terminal Cable E308 Silver,Cameras & Camcorders Accessories,Cameras and camcorders ,Edo,South South
10587,7/8/2013, 213.51 , 391.90 ,24,Catalog,Adventist Promotion,Fabrikam SLR Camera M150 Green,Digital SLR Cameras,Cameras and camcorders ,Ebonyi,South East
10591,2/21/2013, 54.94 , 56.90 ,9,Store,Deeper Promotion,SV 8xDVD E130 Silver,VCD & DVD,TV and Video,Borno,North East
10592,12/23/2013, 14.41 , 332.00 ,13,Reseller,Xmas Holiday Promotion,Fabrikam SLR Camera M148 Silver Grey,Digital SLR Cameras,Cameras and camcorders ,Kwara,North Central
10593,4/29/2012, 9.39 , 219.00 ,5,Store,No Discount,SV Car Video AM/FM E1001 Black,Car Video,TV and Video,Akwa Ibom,South South
10594,5/17/2014, 9.30 , 599.00 ,10,Store,No Discount,Proseware Laptop16 M610 White,Laptops,Computers,Ebonyi,South East
10595,5/6/2014, 69.41 , 599.00 ,10,Store,No Discount,Simpson Laptop16 M1601 White,Laptops,Computers,Edo,South South
10596,9/13/2012, 85.72 , 850.00 ,10,Online,No Discount,Fabrikam Business Videographer 2/3'' 17mm M280 Grey,Camcorders,Cameras and camcorders ,Kwara,North Central
10598,6/27/2013, 71.48 , 338.00 ,12,Store,Adventist Promotion,"A. Datum SLR Camera 35"" M358 Gold",Digital SLR Cameras,Cameras and camcorders ,Edo,South South
10599,3/10/2012, 5.00 , 13.00 ,5,Catalog,No Discount,Kekule Optical Wheel OEM PS/2 Mouse E60 Silver,Computers Accessories,Computers,Ebonyi,South East
10601,5/9/2013, 130.17 , 209.00 ,10,Store,No Discount,Proseware Laser Jet Color Printer X300 Black,"Printers, Scanners & Fax",Computers,Rivers,South South
10604,12/13/2011, 56.59 , 149.95 ,4,Store,Deeper Promotion,WWI 1GBPulse Smart pen E50 Black,Recording Pen,Audio,Zamfara,North West
10610,7/13/2013, 102.27 , 116.00 ,24,Store,Adventist Promotion,Proseware Mobile Receipt and Document Scanner M200 White,"Printers, Scanners & Fax",Computers,Borno,North East
10611,6/11/2014," 1,261.61 "," 2,295.00 ",6,Store,No Discount,WWI Projector 1080p LCD86 Black,Projectors & Screens,Computers,Enugu,South East
10612,12/13/2011, 18.45 , 26.99 ,9,Store,Deeper Promotion,Kekule KSU-less key system M38 Black,Home & Office Phones,Cell phones,Borno,North East
10613,7/14/2012, 13.85 , 16.99 ,12,Store,Adventist Promotion,Kekule Phone with 13-Number Memory (210) M301 Black,Home & Office Phones,Cell phones,Ebonyi,South East
10614,7/15/2012, 121.83 , 308.00 ,12,Online,Adventist Promotion,The Phone Company Touch Screen Phones Capacitive M908 Gold,Touch Screen Phones ,Cell phones,Ebonyi,South East
10616,11/26/2012, 68.68 , 358.00 ,13,Store,Winners Promotion,"Kekule SLR Camera 35"" M358 Grey",Digital SLR Cameras,Cameras and camcorders ,Anambra,South East
10617,3/14/2012, 193.67 , 199.00 ,5,Store,No Discount,SV Car Video AM/FM E1000 Silver,Car Video,TV and Video,Ebonyi,South East
10618,10/16/2012, 377.86 , 600.00 ,13,Store,Xmas Holiday Promotion,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Grey,Camcorders,Cameras and camcorders ,Ondo,South West
10620,3/24/2013, 223.09 , 301.00 ,40,Catalog,No Discount,The Phone Company Sharp Touch Screen Phones M910 Grey,Touch Screen Phones ,Cell phones,Ebonyi,South East
10621,7/30/2013, 102.18 , 165.00 ,12,Store,Adventist Promotion,A. Datum Ultra Compact Digital Camera M190 Green,Digital Cameras,Cameras and camcorders ,Zamfara,North West
10622,5/20/2012, 31.32 , 38.99 ,10,Store,No Discount,Kekule Private Automatic Branch Exchange M65 White,Home & Office Phones,Cell phones,Zamfara,North West
10623,7/30/2012, 18.22 , 198.00 ,9,Store,August Promotion,A. Datum Point Shoot Digital Camera M500 Orange,Digital Cameras,Cameras and camcorders ,Jigawa,North West
10624,4/30/2013, 26.64 , 49.00 ,12,Store,Easter Promotion,Proseware CRT15 E10 White,Monitors,Computers,Jigawa,North West
10625,9/14/2014, 11.62 , 19.90 ,20,Online,No Discount,Kekule Battery charger - bike E200 Grey,Computers Accessories,Computers,Kwara,North Central
10627,12/30/2011, 79.20 , 259.00 ,4,Reseller,Convention Promotion,SV Car Video TFT6.2W E6281 Brown,Car Video,TV and Video,Ogun,South West
10630,9/19/2014, 18.07 , 249.99 ,10,Store,No Discount,WWI Wireless Transmitter and Bluetooth Headphones X250 Silver,Bluetooth Headphones,Audio,Anambra,South East
10633,10/10/2013, 1.80 , 9.50 ,13,Store,Convention Promotion,Kekule Power Inverter - DC to AC power inverter E900 Grey,Computers Accessories,Computers,Imo,South East
10634,12/11/2011, 31.53 , 238.00 ,13,Reseller,Xmas Holiday Promotion,The Phone Company PDA Phone Unlocked 3.7 inches M510 White,Smart phones & PDAs ,Cell phones,Kwara,North Central
10635,1/31/2014, 21.31 , 75.99 ,18,Catalog,Deeper Promotion,SV 40GB USB2.0 Portable Hard Disk E400 Blue,Computers Accessories,Computers,Ebonyi,South East
10637,7/14/2012, 131.94 , 259.99 ,18,Reseller,August Promotion,Kekule DVD 14-Inch Player Portable L100 White,Movie DVD,"Music, Movies and Audio Books",Ogun,South West
10638,8/26/2012, 167.43 , 188.00 ,9,Reseller,August Promotion,Proseware Wireless Photo All-in-One Printer M390 Black,"Printers, Scanners & Fax",Computers,Ogun,South West
10639,4/19/2013, 1.25 , 4.06 ,200,Store,No Discount,Kekule Original K1m Li-Ion Standard Battery E170 White,Cell phones Accessories,Cell phones,Cross River,South South
10640,10/24/2014, 9.46 , 13.90 ,26,Store,Winners Promotion,Kekule Reserve Pen - Tablet Pen E200 Gold,Computers Accessories,Computers,Delta,South South
10642,2/12/2012, 80.34 , 188.00 ,12,Reseller,New Year Promotion,A. Datum All in One Digital Camera M200 Pink,Digital Cameras,Cameras and camcorders ,Ogun,South West
10644,9/3/2012, 42.48 , 169.99 ,6,Store,Adventist Promotion,"Simpson 20"" CRT TV E15 White",Televisions,TV and Video,Delta,South South
10645,11/27/2012, 131.21 , 763.51 ,13,Store,Winners Promotion,"Simpson 42"" LCD HDTV M55 Black",Televisions,TV and Video,Ebonyi,South East
10647,7/13/2014," 1,641.45 "," 2,499.00 ",10,Store,No Discount,Kekule Projector 1080p X981 White,Projectors & Screens,Computers,Benue,North Central
10648,7/31/2014, 0.68 , 9.99 ,48,Catalog,Adventist Promotion,SV DVD 38 DVD Storage Binder E25 Red,Movie DVD,"Music, Movies and Audio Books",Ebonyi,South East
10649,3/19/2012, 1.99 , 41.73 ,4,Online,Hammartan Promotion,SV Keyboard E90 Grey,Computers Accessories,Computers,Kwara,North Central
10650,5/8/2014, 151.30 , 326.00 ,24,Store,Easter Promotion,Simpson Laptop8.9 E0890 Red,Laptops,Computers,Kebbi,North West
10651,8/10/2012, 107.65 , 219.00 ,12,Reseller,Adventist Promotion,SV Car Video AM/FM E1001 Brown,Car Video,TV and Video,Delta,South South
10652,5/9/2013, 11.05 , 17.99 ,10,Store,No Discount,Kekule DVD 48 DVD Storage Binder M50 Silver,Movie DVD,"Music, Movies and Audio Books",Kwara,North Central
10653,7/8/2013, 31.16 , 148.00 ,12,Store,Adventist Promotion,A. Datum Slim Digital Camera M180 Silver,Digital Cameras,Cameras and camcorders ,Cross River,South South
10656,3/6/2012, 105.20 , 180.00 ,5,Store,No Discount,"Fabrikam Social Videographer 1"" 25mm E400 Orange",Camcorders,Cameras and camcorders ,Cross River,South South
10658,5/12/2013, 0.45 , 13.00 ,10,Online,No Discount,Kekule Optical Wheel OEM PS/2 Mouse E60 Grey,Computers Accessories,Computers,Nasarawa,North Central
10659,3/29/2014, 34.35 , 619.00 ,10,Store,No Discount,Proseware LCD22 M2000 Black,Monitors,Computers,Borno,North East
10663,1/26/2012, 17.35 , 281.00 ,12,Store,New Year Promotion,A. Datum Consumer Digital Camera E100 Silver,Digital Cameras,Cameras and camcorders ,Enugu,South East
10665,4/28/2012, 2.85 , 31.00 ,10,Store,No Discount,Kekule Integrated Business Phone L08 Black,Home & Office Phones,Cell phones,Ogun,South West
10666,5/5/2012, 25.15 , 42.99 ,10,Catalog,No Discount,Kekule Centrex Phone System L10 Grey,Home & Office Phones,Cell phones,Ebonyi,South East
10667,3/8/2013, 127.63 , 432.00 ,12,Store,New Year Promotion,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey,Camcorders,Cameras and camcorders ,Jigawa,North West
10669,12/23/2012, 9.20 , 14.99 ,180,Store,Deeper Promotion,Kekule Rubberized Skin BlackBerry E100 White,Cell phones Accessories,Cell phones,Cross River,South South
10670,4/6/2012, 191.77 , 629.00 ,10,Store,No Discount,Fabrikam SLR Camera X146 Black,Digital SLR Cameras,Cameras and camcorders ,Edo,South South
10673,10/23/2014, 208.21 , 334.00 ,13,Store,Winners Promotion,Fabrikam SLR Camera M147 Grey,Digital SLR Cameras,Cameras and camcorders ,Akwa Ibom,South South
10674,8/19/2013, 203.58 , 299.00 ,10,Store,No Discount,Kekule Screen 113in M251 White,Projectors & Screens,Computers,Enugu,South East
10676,1/16/2013, 16.09 , 42.99 ,9,Store,Deeper Promotion,Kekule Centrex Phone System L10 Black,Home & Office Phones,Cell phones,Delta,South South
10677,1/18/2013, 193.55 , 338.00 ,12,Online,New Year Promotion,"A. Datum SLR Camera 35"" M358 Silver Grey",Digital SLR Cameras,Cameras and camcorders ,Nasarawa,North Central
10678,4/3/2012, 48.83 , 268.00 ,12,Reseller,New Year Promotion,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure,Digital Cameras,Cameras and camcorders ,Ogun,South West
10679,5/10/2012, 2.11 , 50.00 ,6,Store,Easter Promotion,Kekule Bluetooth Notebook Mouse E70 Grey,Computers Accessories,Computers,Imo,South East
10680,10/15/2012, 547.60 ," 2,295.00 ",13,Store,Xmas Holiday Promotion,Kekule Projector 1080p X980 Silver,Projectors & Screens,Computers,Kebbi,North West
10682,9/17/2012, 156.48 , 199.00 ,5,Store,No Discount,Kekule Home Theater System 2.1 Channel E1220 Brown,Home Theater System,TV and Video,Borno,North East
10684,4/26/2014, 55.38 , 259.00 ,10,Store,No Discount,Proseware LCD20 M200 Black,Monitors,Computers,Sokoto,North West
10685,10/15/2012, 573.43 ," 1,299.00 ",13,Store,Xmas Holiday Promotion,Simpson Laptop19W X1980 White,Laptops,Computers,Ondo,South West
10687,1/2/2013, 6.18 , 9.99 ,160,Store,Convention Promotion,Kekule Touch Stylus Pen E150 Red,Cell phones Accessories,Cell phones,Jigawa,North West
10688,4/7/2012, 29.04 , 49.00 ,5,Store,No Discount,Proseware CRT15 E10 Black,Monitors,Computers,Zamfara,North West
10690,9/20/2014, 144.00 ," 1,184.97 ",10,Store,No Discount,"Simpson 40"" LCD HDTV M690 Brown",Televisions,TV and Video,Benue,North Central
10691,1/28/2013, 226.82 , 402.00 ,12,Store,New Year Promotion,The Phone Company PDA Phone 4.7 inches L360 White,Smart phones & PDAs ,Cell phones,Nasarawa,North Central
10694,5/18/2012, 128.29 , 330.00 ,10,Reseller,No Discount,The Phone Company PDA Phone 3.7 inches M340 Black,Smart phones & PDAs ,Cell phones,Delta,South South
10695,9/26/2012, 253.80 , 329.00 ,10,Store,No Discount,Kekule Home Theater System 2.1 Channel M1210 Silver,Home Theater System,TV and Video,Edo,South South
10697,8/20/2013, 300.31 , 699.00 ,10,Online,No Discount,WWI Projector 720p LCD56 Black,Projectors & Screens,Computers,Kwara,North Central
10699,9/17/2013, 13.46 , 49.99 ,10,Store,No Discount,Kekule Rechargeable Li-Ion Battery Pack E300 Black,Cameras & Camcorders Accessories,Cameras and camcorders ,FCT,Federal Capital Territory
10701,12/7/2012, 195.19 , 368.00 ,8,Store,Convention Promotion,The Phone Company PDA GPS Phone 4.7 inch L950 Black,Smart phones & PDAs ,Cell phones,Jigawa,North West
10702,11/12/2012, 39.29 , 49.99 ,4,Store,Convention Promotion,Kekule Rechargeable Li-Ion Battery Pack E300 Silver,Cameras & Camcorders Accessories,Cameras and camcorders ,Oyo,South West
10703,3/7/2013, 200.56 , 338.00 ,10,Store,No Discount,"A. Datum SLR Camera 35"" M358 Orange",Digital SLR Cameras,Cameras and camcorders ,Anambra,South East
10706,11/6/2012, 44.88 , 599.00 ,13,Reseller,Xmas Holiday Promotion,Simpson Laptop16 M1601 Silver,Laptops,Computers,Kwara,North Central
10707,9/2/2013, 42.64 , 57.88 ,12,Store,Adventist Promotion,SV DVD External DVD Burner M200 Silver,Movie DVD,"Music, Movies and Audio Books",Edo,South South
10708,8/11/2013, 57.73 , 91.00 ,12,Store,Adventist Promotion,Proseware Laser Fax Printer E100 Black,"Printers, Scanners & Fax",Computers,Ebonyi,South East
10710,7/26/2012, 16.90 , 42.99 ,24,Store,Adventist Promotion,Kekule Centrex Phone System L10 White,Home & Office Phones,Cell phones,Edo,South South
10711,10/1/2012, 21.91 , 289.00 ,10,Store,No Discount,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,Touch Screen Phones ,Cell phones,Borno,North East
10713,7/24/2013, 24.60 , 699.00 ,12,Store,Adventist Promotion,Litware Home Theater System 5.1 Channel M512 Black,Home Theater System,TV and Video,Edo,South South
10714,4/14/2013, 214.70 , 299.00 ,20,Online,No Discount,Kekule Home Theater System 2.1 Channel E1200 Silver,Home Theater System,TV and Video,Ebonyi,South East
10717,2/20/2014, 93.75 , 109.95 ,9,Store,Deeper Promotion,Kekule 8GB Super-Slim MP3/Video Player M800 White,MP4&MP3,Audio,Edo,South South
10719,7/8/2013, 549.82 ," 1,580.00 ",9,Store,August Promotion,"Fabrikam Independent Filmmaker 1/2"" 3mm X300 Orange",Camcorders,Cameras and camcorders ,Jigawa,North West
10720,5/19/2014, 37.47 , 143.40 ,20,Store,No Discount,"Simpson 19"" Color Digital TV E35 Black",Televisions,TV and Video,Kaduna,North West
10721,6/21/2014, 262.13 , 889.00 ,12,Reseller,Adventist Promotion,Kekule Home Theater System 7.1 Channel M1700 White,Home Theater System,TV and Video,Delta,South South
10722,2/11/2014, 3.34 , 39.90 ,18,Store,Deeper Promotion,Kekule Dual USB Power Adapter - power adapter E300 White,Computers Accessories,Computers,Edo,South South
10723,5/6/2012, 169.91 , 436.20 ,12,Store,Easter Promotion,"Fabrikam SLR Camera 35"" X358 Silver Grey",Digital SLR Cameras,Cameras and camcorders ,Katsina,North West
10724,4/19/2012, 140.98 , 169.00 ,20,Catalog,No Discount,Proseware Ink Jet All in one M300 Black,"Printers, Scanners & Fax",Computers,Ebonyi,South East
10726,7/31/2014, 4.73 , 49.99 ,12,Online,Adventist Promotion,Kekule Behind Centrex X15 White,Home & Office Phones,Cell phones,Ebonyi,South East
10728,5/14/2012, 146.10 , 199.00 ,5,Store,No Discount,SV Car Video AM/FM E1000 Black,Car Video,TV and Video,Kwara,North Central
10729,7/7/2012, 0.97 , 39.90 ,6,Store,Adventist Promotion,Kekule Dual USB Power Adapter - power adapter E300 Grey,Computers Accessories,Computers,Borno,North East
10730,5/5/2012, 6.75 , 35.99 ,10,Store,No Discount,Kekule 2-Line Speakerphone M109 Grey,Home & Office Phones,Cell phones,Kaduna,North West
10731,8/16/2012, 72.38 , 159.99 ,9,Store,August Promotion,Kekule DVD 9-Inch Player Portable M300 White,Movie DVD,"Music, Movies and Audio Books",Zamfara,North West
10733,5/26/2014, 117.52 , 259.99 ,20,Online,No Discount,SV DVD 14-Inch Player Portable L100 Silver,Movie DVD,"Music, Movies and Audio Books",Ebonyi,South East
10734,2/1/2014, 56.69 , 230.00 ,9,Store,Hammartan Promotion,"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold",Touch Screen Phones ,Cell phones,Katsina,North West
10736,9/30/2012, 68.78 , 196.90 ,10,Store,No Discount,A. Datum SLR-like Digital Camera M400 Azure,Digital Cameras,Cameras and camcorders ,Kaduna,North West
10738,4/23/2013, 56.28 ," 1,620.00 ",12,Store,Easter Promotion,"Fabrikam Independent Filmmaker 1"" 25mm X400 Blue",Camcorders,Cameras and camcorders ,Oyo,South West
10739,7/13/2013, 126.87 , 328.00 ,24,Reseller,Adventist Promotion,"Fabrikam SLR Camera 35"" M358 Green",Digital SLR Cameras,Cameras and camcorders ,Delta,South South
10741,3/8/2014, 13.75 , 17.90 ,18,Store,Hammartan Promotion,Kekule ADSL Modem Splitter/Filter X 1 E100 Black,Computers Accessories,Computers,Katsina,North West
10747,7/3/2012, 74.58 , 129.00 ,5,Store,No Discount,The Phone Company Smart phones without camera E100 Pink,Smart phones & PDAs ,Cell phones,Abia,South East
10749,9/15/2012, 301.20 , 409.00 ,10,Catalog,No Discount,Kekule Home Theater System 4.1 Channel M1400 White,Home Theater System,TV and Video,Ebonyi,South East
10750,11/23/2012, 47.91 , 116.00 ,13,Store,Xmas Holiday Promotion,Proseware Mobile Receipt and Document Scanner M200 Grey,"Printers, Scanners & Fax",Computers,Katsina,North West
10751,8/3/2013, 32.47 , 199.95 ,24,Reseller,Adventist Promotion,WWI 2GB Pulse Smart pen M100 Black,Recording Pen,Audio,Delta,South South
10752,3/19/2014, 1.46 , 50.99 ,9,Reseller,Hammartan Promotion,Kekule Optical USB Mouse M45 Black,Computers Accessories,Computers,Kwara,North Central
10755,4/13/2012, 112.25 , 163.00 ,10,Store,No Discount,Proseware Office Jet All-in-One Printer M500 Grey,"Printers, Scanners & Fax",Computers,Akwa Ibom,South South
10757,12/15/2012, 183.48 , 334.00 ,9,Store,Deeper Promotion,Fabrikam SLR Camera M147 Grey,Digital SLR Cameras,Cameras and camcorders ,Borno,North East
10758,4/14/2012, 100.49 , 699.00 ,10,Store,No Discount,Kekule Projector 720p M620 Silver,Projectors & Screens,Computers,Ebonyi,South East
10760,6/3/2012, 118.18 , 143.40 ,5,Store,No Discount,"Simpson 19"" Color Digital TV E35 Black",Televisions,TV and Video,Zamfara,North West
10761,11/16/2012, 175.76 , 588.00 ,13,Store,Winners Promotion,"A. Datum SLR Camera 35"" X358 Silver",Digital SLR Cameras,Cameras and camcorders ,Borno,North East
10762,11/6/2012, 23.23 , 699.00 ,13,Store,Xmas Holiday Promotion,WWI Projector 720p LCD56 White,Projectors & Screens,Computers,Edo,South South
10763,5/25/2014, 7.04 , 22.99 ,12,Store,Easter Promotion,Kekule Expandable Cordless Phone System M008 Grey,Home & Office Phones,Cell phones,Katsina,North West
10764,6/29/2014, 0.78 , 15.90 ,24,Store,Adventist Promotion,Kekule USB Wave Multi-Media Keyboard E280 Grey,Computers Accessories,Computers,Akwa Ibom,South South
10765,7/20/2014, 43.57 , 129.00 ,18,Store,August Promotion,Proseware LCD17W E202 White,Monitors,Computers,Jigawa,North West
10766,3/31/2012, 150.48 , 369.00 ,10,Store,No Discount,SV Car Video LCD7 M7003 Silver,Car Video,TV and Video,Edo,South South
10767,3/25/2012, 478.63 , 499.90 ,36,Reseller,New Year Promotion,Simpson Desktop PC1.80 ED182 Black,Desktops,Computers,Ogun,South West
10768,7/8/2012, 352.44 , 627.00 ,12,Store,Adventist Promotion,A. Datum SLR Camera X138 Silver Grey,Digital SLR Cameras,Cameras and camcorders ,Ebonyi,South East
10769,5/9/2012, 143.72 , 199.95 ,10,Store,No Discount,WWI 2GB Pulse Smart pen M100 White,Recording Pen,Audio,Edo,South South
10772,7/29/2012, 9.73 , 17.99 ,12,Store,Adventist Promotion,SV DVD 48 DVD Storage Binder M50 Black,Movie DVD,"Music, Movies and Audio Books",Borno,North East
10774,8/20/2012, 143.75 , 429.00 ,48,Catalog,Adventist Promotion,Kekule Home Theater System 5.1 Channel M1500 White,Home Theater System,TV and Video,Ebonyi,South East
10776,9/3/2013, 197.69 , 229.00 ,24,Reseller,Adventist Promotion,Proseware Projector 480p LCD12 White,Projectors & Screens,Computers,Delta,South South
10777,1/3/2013, 228.06 , 568.00 ,18,Catalog,Deeper Promotion,"Kekule SLR Camera 35"" X358 Orange",Digital SLR Cameras,Cameras and camcorders ,Ebonyi,South East
10778,3/31/2012, 61.88 , 190.00 ,6,Store,New Year Promotion,Kekule Screen 100in E010 Black,Projectors & Screens,Computers,Edo,South South
10779,7/29/2012, 25.32 , 188.00 ,6,Store,Adventist Promotion,Fabrikam Social Videographer 1'' 25mm E400 White,Camcorders,Cameras and camcorders ,Edo,South South
10780,5/31/2012, 35.32 , 159.00 ,20,Store,No Discount,Proseware Photo Inkjet Printer M100 Grey,"Printers, Scanners & Fax",Computers,Edo,South South
10782,9/6/2012, 9.71 , 19.95 ,10,Catalog,No Discount,Kekule Car power adapter M90 White,Computers Accessories,Computers,Ebonyi,South East
10786,10/23/2014, 171.34 , 199.95 ,13,Store,Xmas Holiday Promotion,WWI 2GB Pulse Smart pen M100 White,Recording Pen,Audio,Katsina,North West
10787,1/4/2012, 176.01 , 657.00 ,8,Store,Convention Promotion,Fabrikam SLR Camera X148 Silver Grey,Digital SLR Cameras,Cameras and camcorders ,Cross River,South South
10788,12/9/2011, 317.52 , 319.00 ,9,Store,Deeper Promotion,SV Car Video TFT7 M7002 Black,Car Video,TV and Video,Edo,South South
10790,2/13/2014, 251.69 , 319.00 ,24,Reseller,New Year Promotion,Fabrikam SLR Camera M149 Pink,Digital SLR Cameras,Cameras and camcorders ,Ogun,South West
10791,12/30/2013, 16.33 , 198.00 ,9,Store,Deeper Promotion,A. Datum Point n' Shoot Digital Camera M500 Azure,Digital Cameras,Cameras and camcorders ,Akwa Ibom,South South
10794,1/19/2013, 74.27 , 259.00 ,9,Online,Deeper Promotion,WWI LCD20 M220 White,Monitors,Computers,Ebonyi,South East
10795,2/28/2014, 4.48 , 9.50 ,12,Online,New Year Promotion,Kekule Education Essentials Bundle M300 Black,Computers Accessories,Computers,Nasarawa,North Central
10797,4/12/2014, 113.00 , 248.00 ,6,Store,Easter Promotion,Proseware High-Performance Business-Class Laser Fax X200 White,"Printers, Scanners & Fax",Computers,Delta,South South
10799,8/6/2012, 22.70 , 33.99 ,5,Store,No Discount,SV 512MB Laptop memory E800 White,Computers Accessories,Computers,Ondo,South West
10800,11/11/2012, 6.12 , 290.00 ,13,Store,Winners Promotion,A. Datum Super-zoom Digital Camera X300 Pink,Digital Cameras,Cameras and camcorders ,Edo,South South
10804,11/23/2013, 384.28 , 856.00 ,13,Store,Winners Promotion,"Fabrikam Business Videographer 1/3"" 8.5mm M380 Blue",Camcorders,Cameras and camcorders ,Akwa Ibom,South South
10806,7/5/2014, 583.82 ," 1,299.00 ",6,Store,Adventist Promotion,WWI Laptop19W X0196 Black,Laptops,Computers,Edo,South South
10810,9/22/2013, 76.30 , 231.00 ,10,Store,No Discount,A. Datum Full Frame Digital Camera X300 Grey,Digital Cameras,Cameras and camcorders ,Zamfara,North West
